TotalFundingAmount	CbRank	Name Startup	ShortDescription	Location	Categories	HeadquartersRegions	FoundedDate	Founders	OperationStatus	FundingStatus	LastFundingType	NumberOfEmployees	LegalName	IpoStatus	CompanyType	Website	Facebook	Linkedin	Twitter	Email	PhoneNumber	Data e hora da Captura	URL
	698,746	4travel	4travel is a technology that facilitates traveling and provides comfort and safety with luggage transportation.	" Itajubá,  Minas Gerais,  Brazil, "	" Security, Transportation, Travel, Travel Agency"		2018		Active			1-10		Private		" 4travel.strikingly.com/ "						27/01/2020 08:38:46	https://www.crunchbase.com/organization/4travel
	300,174	DashGoo	DashGoo is a web app that creates reports and dashboards for agencies and freelancers in a few minutes.	" Uberlândia,  Minas Gerais,  Brazil, "	" Apps, Digital Marketing, Digital Media, Freelance, Information Services, Information Technology, SaaS, Software, Web Apps"		2015		Active			1-10		Private		" dashgoo.com/ "	https://www.facebook.com/dashgoo	https://www.linkedin.com/company/dashgoo	https://twitter.com/dashgoobr	suporte@dashgoo.com		27/01/2020 08:39:38	https://www.crunchbase.com/organization/dashgoo
	498,068	UniRádio	UniRádio is a platform that enables advertisers to connect to the radio easily.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Advertising, Advertising Platforms, Broadcasting, Information Technology"		2017		Active			1-10		Private		" www.uniradio.online/ "	https://www.facebook.com/uniradio.online/	https://www.linkedin.com/company/unir%C3%A1dio-online/		contato@uniradio.online	+55 31 3019-7977	27/01/2020 08:39:59	https://www.crunchbase.com/organization/unir%C3%A1dio
	351,856	Formação Continuada em Neuropsicologia	Formação Continuada em Neuropsicologia provides an online course in neuropsychology.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" EdTech, Education, Neuroscience, Psychology"				Active					Private		" www.neuropsicologia.online/ "	https://www.facebook.com/formacaocontinuadaneuropsi/			contato@neuropsicologia.online	(31) 3019-7977	27/01/2020 08:40:21	https://www.crunchbase.com/organization/forma%C3%A7%C3%A3o-continuada-em-neuropsicologia
	585,504	Yetlin	Yetlin specializes in digital marketing services and tools that connect talented entrepreneurs and professionals.	" Ipatinga,  Minas Gerais,  Brazil, "	" Digital Marketing, Marketing, SaaS"				Active					Private		" yetlin.com/ "				contato@yetlin.com	(31) 97561-5829	27/01/2020 08:40:43	https://www.crunchbase.com/organization/yetlin
	591,181	Webnet Commerce	Webnet is focused on developing complete Internet-oriented solutions, helping companies to generate more sales.	" Uberlândia,  Minas Gerais,  Brazil, "	" Digital Marketing, E-Commerce, Information Technology"		2002		Active			11-50		Private		" www.webnet.inf.br/ "	https://www.facebook.com/pg/webnetst	https://www.linkedin.com/company/webnet-solu-es-tecnol-gicas/about/	https://twitter.com/webnetst	contato@webnet.inf.br	+55 (34) 9 9155-7000	27/01/2020 08:41:04	https://www.crunchbase.com/organization/webnet-commerce
	439,753	Vida Biotecnologia	Vida Biotecnologia manufactures all reagents for clinical chemistry, hematology, latex and rapid-tests.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Biotechnology, Medical, Medical Device"				Active					Private		" www.vidabiotecnologia.com.br/distribuidores/ "					(31) 3466-3351	27/01/2020 08:41:23	https://www.crunchbase.com/organization/vida-biotecnologia
	254,211	Upply	Upply changes the way customers eat at restaurants, and enabling restaurants to better meet and engage their customers.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, B2C, Consumer Goods, Marketplace, Software"		2018		Active			1-10		Private								27/01/2020 08:42:07	https://www.crunchbase.com/organization/upply
	469,506	Unnico	Unnico provides access to discounts on medical consultations, laboratory exams, nutritionists, etc.	" Contagem,  Minas Gerais,  Brazil, "	" Health Care"				Active					Private		" unnico.com.vc/ "	https://www.facebook.com/unnicosaude/				3130580177	27/01/2020 08:42:23	https://www.crunchbase.com/organization/unnico
	547,456	Universal Sistemas	Universal Sistemas specializes in the development of exclusive real estate management software.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Internet, Marketplace, Real Estate, Software"		1991		Active			11-50		Private		" www.universalsoftware.com.br/ "	https://www.facebook.com/unsoft/	https://www.linkedin.com/company/universal-software-brasil/	https://twitter.com/unsoftware	comercial@unsoft.com.br	+55 31 3064-6600	27/01/2020 08:42:43	https://www.crunchbase.com/organization/universal-sistemas
	654,757	Treicker	Treicker is the delivery management and tracking system.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Data Integration, Delivery, Human Computer Interaction, SaaS, Software"		Apr 10, 2018		Active			1-10		Private		" www.treicker.com/ "	https://www.facebook.com/treickerestacomigo/	https://www.linkedin.com/company/treicker/about/		comercial@treicker.com		27/01/2020 08:43:33	https://www.crunchbase.com/organization/treicker
	575,059	Spexia Tecnologia	Spexia Tecnologia is an It company composed of professionals in the areas of systems development and consulting.	" Uberlândia,  Minas Gerais,  Brazil, "	" Information Services, Information Technology"		2017		Active			1-10		Private		" www.spexia.com.br "		https://www.linkedin.com/company/spexia-tecnologia/				27/01/2020 08:44:33	https://www.crunchbase.com/organization/spexia-tecnologia
	746,197	SmartHelp Technology	SmartHelp Technology connects people and helps companies with technology in a simple way, at the same time Modern and Intelligent.	" Pouso Alegre,  Parana,  Brazil, "	" Information Services, Information Technology, Software"				Active					Private		" www.smarthelptech.com.br/ "				smarthelptech@gmail.com	(35) 9.9202-0080	27/01/2020 08:44:48	https://www.crunchbase.com/organization/smarthelp-technology
	508,867	Residuall	Residuall is an IT company that develops technologies for the waste market, delivering security, control, and information to customers.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Environmental Engineering, Renewable Energy, Waste Management"		2015		Active			1-10		Private		" www.residuall.com "	https://www.facebook.com/pg/residuall/	https://www.linkedin.com/company/residuall/		contato@residuall.org	(31) 4101-7160	27/01/2020 08:45:19	https://www.crunchbase.com/organization/residuall
$1.6M	63,958	Qranio	Qranio is a gamified mobile learning platform for enterprises that rewards learning and stimulates users to engage with educational content.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" B2B, Education, Gamification, Mobile"		2012		Active		Angel	11-50		Private		" www.qranio.com "	http://apps.facebook.com/PlayQranio	https://www.linkedin.com/company/qranio-com---making-learning-fun/	http://twitter.com/qranio	contato@qranio.com	+55 32 3216-4244	27/01/2020 08:45:52	https://www.crunchbase.com/organization/qranio
	747,440	PROREC Soluções Sustentáveis	PROREC Soluções Sustentáveis offers complete engineering solutions focused on solar energy, energy efficiency, and water reuse.	" Montes Claros,  Goias,  Brazil, "	" Energy Efficiency, Environmental Engineering, Solar"				Active					Private		" prorec.ind.br/ "	https://www.facebook.com/prorecsolar			contato@prorec.ind.br	+55 38 3015-4550	27/01/2020 08:46:09	https://www.crunchbase.com/organization/prorec-solu%C3%A7%C3%B5es-sustent%C3%A1veis
	569,791	Price Survey	Price Survey is a tool for speeding decision making and composition of retail or industry sales prices.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" E-Commerce"		2017		Active					Private		" www.pricesurvey.com.br/ "	https://www.facebook.com/pricesurvey/	https://www.linkedin.com/company/price-survey/		contato@pricesurvey.com.br	(31) 3360-7277	27/01/2020 08:46:25	https://www.crunchbase.com/organization/price-survey
	196,508	Plannix	Plannix is a civil engineering company that offers and develops software for planning and control of prefabricated products.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Civil Engineering, Software"		2012		Active			1-10		Private		" www.plannix.com.br "	https://www.facebook.com/plannixsolucoes	https://www.linkedin.com/company/plannix	https://twitter.com/_plannix	comercial@plannix.com.br	+55 31 3646-7944	27/01/2020 08:46:45	https://www.crunchbase.com/organization/plannix
	472,765	Piron Health	Piron Health creates intelligent systems and sensors for environmental analysis and microexams.	" Uberlândia,  Minas Gerais,  Brazil, "	" Analytics, Health Care, Information Services"				Active					Private		" piron.co/ "			https://twitter.com/pironhealth			27/01/2020 08:47:29	https://www.crunchbase.com/organization/piron-health
	336,613	Peça Agora	Peça Agora is an online shopping site for automotive parts.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Automotive, E-Commerce, Online Portals, Shopping"		Sep 23, 2013		Active			1-10		Private		" www.pecaagora.com/ "	https://www.facebook.com/pecaagora	https://www.linkedin.com/company/9302941	https://www.twitter.com/peca_agora	alerta.pecaagora@gmail.com	+55 32 3015-0023	27/01/2020 08:47:53	https://www.crunchbase.com/organization/pe%C3%A7a-agora
	243,226	Opinion Box	Opinion Box develops digital solutions for the market research and primary data collection arena.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Consulting, Consumer Research, Information Technology, Market Research, Marketing, Software"		2013		Active			11-50		Private		" www.opinionbox.com/ "	https://www.facebook.com/opinionboxpesquisas	https://www.linkedin.com/company/opinion-box		opinionbox@opinionbox.com	+553145012022	27/01/2020 08:48:13	https://www.crunchbase.com/organization/opinion-box
	533,374	Nubbi	Nubbi is a technology and content startup whose purpose is to eliminate learning barriers by simplifying and democratizing education .	" Poços de Caldas,  Sao Paulo,  Brazil, "	" E-Learning, Education"		2018		Active			11-50		Private		" www.nubbi.com.br/ "		https://www.linkedin.com/company/nubbi/about/		faleconosco@nubbi.com.br	(35) 3729.7244	27/01/2020 08:48:32	https://www.crunchbase.com/organization/nubbi
	663,720	NotaDez	NotaDez is the ultimate solution for intelligent management, school productivity, and immersive learning.	" Padre Paraíso,  Minas Gerais,  Brazil, "	" E-Learning, EdTech, Education, Information Technology, Software"		Jun 10, 2010		Active			1-10		Private		" notadez.online/ "	https://www.facebook.com/diarionotadez/			suporte@diarionotadez.com.br	+55 33 98444-2625	27/01/2020 08:48:50	https://www.crunchbase.com/organization/notadez
	602,873	NIO Rooms	NIO ROOMS offers an affordable, standardized, and unforgettable lodging for its guests through a sales channel exclusive for the hotelier.	" Uberlândia,  Minas Gerais,  Brazil, "	" B2B, B2C, Consumer Goods, E-Commerce, Hotel"		2018		Active			1-10		Private		" www.niorooms.com/ "	https://www.facebook.com/niorooms/	https://www.linkedin.com/company/niorooms/		comercial@niorooms.com		27/01/2020 08:49:36	https://www.crunchbase.com/organization/nio-rooms
	584,306	MoraWeb	MoraWeb offers websites for real estate agents and realtors.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" E-Commerce, Property Management, Real Estate, Rental Property, Software"				Active					Private		" moraweb.com.br/ "	https://www.facebook.com/morawebmg/			contato@moraweb.com.br	+55 31 99845-6466	27/01/2020 08:49:52	https://www.crunchbase.com/organization/moraweb
	616,423	Minas RFid	Minas RFid develops tailor-made applications and projects for the internal process of each company.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Agriculture, AgTech, B2B, Information Technology, SaaS"				Active					Private		" www.minasrfid.com.br/ "	https://www.facebook.com/MinasRFid/			contato@minasrfid.com.br		27/01/2020 08:50:36	https://www.crunchbase.com/organization/minas-rfid
	456,568	Milckchain	Milckchain is a remote monitoring system that focus on improving milk quality through certification.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Agriculture, AgTech, Blockchain, Farming, Internet of Things, Product Management, Supply Chain Management"		Mar 10, 2017		Active			11-50		Private		" www.milkchain.com.br/ "	https://www.facebook.com/milkchaintech/	https://www.linkedin.com/company/milkchain/		contato@milkchain.com.br	32 3235-3112	27/01/2020 08:50:55	https://www.crunchbase.com/organization/milckchain
	411,387	MaxProcess Consultoria	MaxProcess Consultoria provides online management of commercial field teams.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Consulting, Field Support, Project Management, Service Industry, Software"		2004		Active			11-50		Private		" www.maxprocess.com.br/ "		https://www.linkedin.com/company/maxprocess/		contato@maxprocess.com.br	+55 31 3223-1991	27/01/2020 08:51:14	https://www.crunchbase.com/organization/maxprocess-consultoria
	561,026	Made by Debbie Gastronomia Inclusiva	Made by Debbie Gastronomia Inclusiva presents to lovers of good cuisine the delights of sustainable gastronomy.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Food and Beverage, Food Processing, Restaurants"		Aug 2011		Active					Private		" www.madebydebbie.com.br/ "	https://www.facebook.com/MadeByDebbie/			debbie@madebydebbie.com.br	+55 31 99189-8544	27/01/2020 08:51:41	https://www.crunchbase.com/organization/made-by-debbie-gastronomia-inclusiva
	185,871	Lockey	Lockey is an online rental platform that aims to bring more benefits to the tenants and owners of the property.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Internet, Real Estate, Rental, Residential, Web Browsers"		2016		Active			11-50		Private		" www.lockey.com.br/ "	https://www.facebook.com/lockeyweb	https://www.linkedin.com/company/lockey/		contato@lockey.com.br	(31) 2514-8737	27/01/2020 08:52:07	https://www.crunchbase.com/organization/lockey
	712,813	Libera Akademio	Libera Akademio is a company that offers tennis training for children.	" Rio De Janeiro,  Rio de Janeiro,  Brazil, "	" Sports, Tennis, Training"		2014		Active					Private		" ligatenis10.com.br/ "	https://www.facebook.com/ligatenis10			contato@ligatenis10.com.br		27/01/2020 08:52:55	https://www.crunchbase.com/organization/libera-akademio
	612,132	Hospede-se	Hospede-se is a platform for customizing applications for hotels and inns, and provides services to guests.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Apps, SaaS, Software"				Active					Private		" hospedese.net.br/ "				contact@hospedese.net.br	(31) 97135-6162	27/01/2020 08:53:45	https://www.crunchbase.com/organization/hospede-se
	99,215	Homix	Homix make life easier, healthier, simpler, better and cheaper.	" Riyadh,  Ar Riyad,  Saudi Arabia, "	" Health Care"				Active					Private		" www.homixappliances.com/ "			https://twitter.com/homixappliances?lang=en	customer.service@homixappliances.com		27/01/2020 08:54:41	https://www.crunchbase.com/organization/homix
	655,973	Gump Brasil	Gump Brasil specializes in solutions for production management and process control on the factory floor.	" Itajubá,  Minas Gerais,  Brazil, "	" Enterprise Resource Planning (ERP), Information Technology, Internet, Management Information Systems, Software"				Active			11-50		Private		" www.gumpbrasil.com.br/ "		https://www.linkedin.com/company/gumpbrasil/		contato@gumpbrasil.com.br	(11) 3192-3749	27/01/2020 08:55:10	https://www.crunchbase.com/organization/gump-brasil
	340,645	Flingo	Flingo is a tourism company that looks for the best hotel in the region for its customers at the lowest price possible.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Hotel, Reservations, Tourism, Travel Accommodations"		2016		Active			1-10		Private		" flingo.com.br/ "	https://www.facebook.com/flingo2go/	https://www.linkedin.com/company/flingo/about/		flingo@flingo.com.br		27/01/2020 08:56:05	https://www.crunchbase.com/organization/flingo
	218,720	Fittibank	Fittibank is an innovative fintech startup that provides a series of digital products to customers.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Banking, Credit, Credit Cards, Financial Services, FinTech, Payments, Transaction Processing"		Jan 2016		Active			1-10	Fittibank LTDA	Private		" www.fittibank.com.br "	https://www.facebook.com/fittibank/	https://www.linkedin.com/company/fittibank/		sac@fittibank.com.br	55 31 3272-5078	27/01/2020 08:56:27	https://www.crunchbase.com/organization/fittibank
	649,213	Farmácia do Bem	Farmácia do Bem is a platform for the intelligent management of use and distribution of medicines for a social and environmental impact.	" Sete Lagoas,  Minas Gerais,  Brazil, "	" Medical, Pharmaceutical, Search Engine"		2016		Active			11-50		Private		" www.farmaciadobem.com.br/ "		https://www.linkedin.com/company/farm%C3%A1cia-do-bem/about/				27/01/2020 08:57:13	https://www.crunchbase.com/organization/farm%C3%A1cia-do-bem
	605,604	Easy Gestão Estratégica	Easy Gestão Estratégica automates the purchasing process for condominiums, hotels, schools, and small and medium businesses.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Facilities Support Services, Outsourcing"		2017		Active			1-10		Private		" easygestaoestrategica.com/ "	https://www.facebook.com/easygestaoestrategica/	https://www.linkedin.com/company/easygest%C3%A3oestrat%C3%A9gica/		comercial@easygestaoestrategica.com		27/01/2020 08:58:04	https://www.crunchbase.com/organization/easy-gest%C3%A3o-estrat%C3%A9gica
	796,666	DonaApp	DonaApp is an application that allows its users to hire home and business cleaning services online with more ease and security.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Apps, Home Services, Mobile Apps"				Active					Private		" www.aplicativodona.com/ "	https://www.facebook.com/pg/aplicativodonaOficial/		https://twitter.com/aplicativodona			27/01/2020 08:58:53	https://www.crunchbase.com/organization/donaapp
	146,977	Dito CRM	Dito CRM offers a platform to help companies identify the profile of consumers from demographic, social, and online behavior data.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Business Information Systems, CRM, Intelligent Systems, Marketing Automation, Software"		2008		Active			101-250		Private		" www.dito.com.br/ "	https://www.facebook.com/dito.com.br/	https://www.linkedin.com/company/dito-crm/	https://twitter.com/ditointernet	falecom@dito.com.br	+55 31 3243-0438	27/01/2020 08:59:16	https://www.crunchbase.com/organization/dito-internet
	477,183	Cohubtech	Cohubtech is a Brazilian startup that focuses on IoT solutions for agribusiness, logistics and asset control.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Financial Services, Information Technology, Venture Capital"		2017		Active			11-50		Private		" www.cohub.com.br/ "	https://www.facebook.com/cohubaceleradora/	https://www.linkedin.com/company/cohub-aceleradora-de-startups/		contato@cohub.com.br	(32) 3235-3112	27/01/2020 08:59:49	https://www.crunchbase.com/organization/cohubtech
	422,691	Cliente Fiel	Cliente Fiel is a Brazilian technology company that develops application solutions for delivery and fidelity in the business industry.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" App Marketing, Business Development, Customer Service, Information Technology, Software"		2015		Active			1-10		Private		" appclientefiel.com.br/ "	https://www.facebook.com/appclientefiel/	https://www.linkedin.com/company/cliente-fiel/about/		contato@appclientefiel.com.br	(31) 99386-1616	27/01/2020 09:00:11	https://www.crunchbase.com/organization/cliente-fiel
	661,449	Canguru Gravidez	Canguru Gravidez is a heath application that helps pregnant women manages their pregnancy and prenatal care.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Health Care, Wellness, Women's"				Active					Private		" www.canguru.life/ "	https://www.facebook.com/CanguruGravidez/					27/01/2020 09:00:59	https://www.crunchbase.com/organization/canguru-gravidez
	130,682	Bkper	Bkper simplifies finances, with a collaborative bookkeeping workspace for G Suite.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Accounting, Artificial Intelligence, Collaboration, FinTech, Google"		May 2015		Active		Seed	1-10		Private		" bkper.com/ "	https://www.facebook.com/bkperinc/	https://www.linkedin.com/company/bkper-inc-	https://twitter.com/bkpercom	contact@bkper.com		27/01/2020 09:02:08	https://www.crunchbase.com/organization/bkper
$330M	3,980	Banco Inter	Banco Inter provides digital banking services in Brazil.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Banking, Credit Cards, Finance, FinTech, Lending"		Sep 1, 1994		Active		Post-IPO Equity	501-1000	Banco Inter S/A	Public		" www.bancointer.com.br/ "	https://www.facebook.com/bancointer/	https://www.linkedin.com/company/banco-inter/	https://twitter.com/bancointer		55 3003 4070	27/01/2020 09:02:40	https://www.crunchbase.com/organization/banco-inter
	495,200	Banco GEV	Banco GEV is a database of unemployed professionals available in the town of Vespasiano and region.	" Vespasiano,  Minas Gerais,  Brazil, "	" Human Resources, Information Technology, Professional Networking, Recruiting"				Active					Private		" www.bancogev.com/ "						27/01/2020 09:03:24	https://www.crunchbase.com/organization/banco-gev
	330,642	Avulta Contratação Profissional Inclusiva	Avulta Contratação Profissional Inclusiva works to illuminate the skills of PCD professionals.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Human Resources, Personal Health, SaaS, Wellness"				Active			1-10		Private		" avulta.com/ "	https://www.facebook.com/avultainclusiva/	https://www.linkedin.com/company/avultacontrata%C3%A7%C3%A3oprofissionalinclusiva/		avulta@avulta.com		27/01/2020 09:04:10	https://www.crunchbase.com/organization/avulta-contrata%C3%A7%C3%A3o-profissional-inclusiva
	390,952	AprendeAí	AprendeAí is a school of online courses in creative economy areas of design, creativity, business, arts, entrepreneurship, and photography.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" E-Learning, EdTech, Education, SaaS, Software"		Apr 3, 2015		Active			1-10		Private		" aprendeai.com "	https://www.facebook.com/aprendeaiedu	https://www.linkedin.com/company/aprendea%C3%AD-educa%C3%A7%C3%A3o/		contato@aprendeai.com		27/01/2020 09:05:02	https://www.crunchbase.com/organization/aprendea%C3%AD-escola-de-inova%C3%A7%C3%A3o
	300,607	Aiplates Technologies	Aiplates Technologies can turn any conventional surveillance camera into a vehicle recognition identification camera.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Artificial Intelligence, B2B, Big Data, SaaS, Security, Software"		2017		Active			1-10	Aiplates Technologies, Inc.	Private		" www.aiplates.com.br/ "	https://www.facebook.com/Aiplates-Technologies-2004452732921805/	https://www.linkedin.com/company/aiplates/	https://twitter.com/aiplates	contato@aiplates.com.br		27/01/2020 09:05:57	https://www.crunchbase.com/organization/aiplates-technologies
	398,924	FacilControle	FacilControle is an online financial management software for businesses with automation of revenues and expenses.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Business Development, Financial Services, FinTech, Small and Medium Businesses, Software"		2017		Active			1-10		Private		" facilcontrole.com/ "	https://www.facebook.com/facilcontrole/	https://www.linkedin.com/company/facilcontrole/	https://twitter.com/facilcontrole			27/01/2020 09:06:44	https://www.crunchbase.com/organization/facilcontrole
$3.5M	25,066	Solides	Solides is an HR behavioral management software that increases employee productivity and reduces turnover costs.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Consulting, Education, Human Resources, Information Technology, SaaS, Skill Assessment, Software, Training"		Oct 10, 2013		Active		Venture - Series Unknown	101-250		Private		" www.solides.com.br "	https://www.facebook.com/solidestecnologia	https://www.linkedin.com/company/solides-tech/	https://twitter.com/Solides	alessandro@solides.com.br	55 31 3262-3464	27/01/2020 09:07:19	https://www.crunchbase.com/organization/solides
	150,274	3TC Isolamento	3TC Isolamento is a high performance acoustic and thermal insulation technology.	" Contagem,  Minas Gerais,  Brazil, "	" B2B, B2C, Building Material, Construction, E-Commerce"		Dec 20, 2013		Active			11-50		Private		" www.3tc.com.br/ "	https://www.facebook.com/3tc.isolamento/	https://www.linkedin.com/company/3tc-isolamento/		contato@3tc.com.br	+55 31 3568-0513	27/01/2020 09:07:46	https://www.crunchbase.com/organization/3tc-isolamento
	661,158	Lothus	Lothus is a virtual salon that changes the way of requesting beauty services.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Beauty, Lifestyle, Service Industry"				Active					Private		" www.lothusmk.com.br "	https://www.facebook.com/pg/lothusmk		https://twitter.com/lothusmk		31 99457-1879	27/01/2020 09:08:07	https://www.crunchbase.com/organization/lothus
	597,807	Look BR	Look BR is an online fashion consulting application that help people decide which clothes to choose, whether at home or in the store.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Beauty, Consumer Goods, Fashion"		2016		Active			11-50		Private		" www.lookbr.com/ "	https://www.facebook.com/lookbrapp/	https://www.linkedin.com/company/lookbr/		contato@lookbr.com	(31) 99196-9678	27/01/2020 09:08:30	https://www.crunchbase.com/organization/look-br
	589,330	Viagem Surpresa	Viagem Surpresa provides the best selection of articles online regarding tourism and travel from around the world.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Information Services, Tourism, Travel"		2018		Active					Private		" viagemsurpresa.com.br/ "	https://www.facebook.com/viagemsurpresa/	https://www.linkedin.com/company/viagemsurpresa/				27/01/2020 09:09:15	https://www.crunchbase.com/organization/viagem-surpresa
	327,139	Usemobile	Usemobile is a Minas Gerais company focused on the development of mobile applications and web systems.	" Ouro Prêto,  Minas Gerais,  Brazil, "	" B2B, B2C, Information Technology, Marketplace, Mobile"		Nov 2015		Active			11-50		Private		" usemobile.com.br/ "	https://www.facebook.com/usemobile/	https://www.linkedin.com/company/usemobile/		contato@usemobile.com.br	+55 31 3552-3533	27/01/2020 09:09:35	https://www.crunchbase.com/organization/usemobile
	550,202	Sisconfirme	Sisconfirme is an intelligent system that allows the confirmation of frequency through mobile devices, with online management.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, B2C, EdTech, Education, Mobile"		Jan 2015		Active			11-50		Private		" sisconfirme.com.br/ "		https://www.linkedin.com/company/sisconfirme/		faleconosco@sisconfirme.com.br	+55 (31) 3565-7774	27/01/2020 09:09:53	https://www.crunchbase.com/organization/sisconfirme
	426,064	Reportei	Reportei is a digital marketing reporting tool that focuses on social media.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Analytics, Real Time, Software"				Active					Private		" reportei.com/ "	https://www.facebook.com/reportei	https://www.linkedin.com/company/reportei/	https://twitter.com/reporteicom	suporte@reportei.com	11 4118-2919	27/01/2020 09:10:12	https://www.crunchbase.com/organization/reportei
	694,176	PraVoar	PraVoar is a tourism company that brings together the best prices and conditions of travel agencies	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Tourism, Travel, Travel Accommodations, Travel Agency"		2018		Active			1-10		Private		" www.pravoar.com/ "	https://www.facebook.com/PraVoarBR/	https://www.linkedin.com/company/pravoarbr/				27/01/2020 09:11:00	https://www.crunchbase.com/organization/pravoar
	519,086	PM Coaching e Mentoring	PM Coaching e Mentoring provides leadership development program.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Business Development, Training"				Active					Private		" pmcoaching.com.br/ "					(31) 9 9922-4489	27/01/2020 09:11:16	https://www.crunchbase.com/organization/pm-coaching-e-mentoring
	473,097	Oinc Filmes	Oinc Filmes is a film producer specializing in HIGH QUALITY ANIMATION content.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2C, Content, Media and Entertainment, Music, Video"		Jan 2013		Active			11-50		Private		" oincfilmes.com.br/ "	https://www.facebook.com/oincfilmes/	https://www.linkedin.com/company/oinc-filmes/		oinc@oincfilmes.com.br	+ 55 31 3317.6000	27/01/2020 09:11:35	https://www.crunchbase.com/organization/oinc-filmes
	563,251	nScreen	NScreen develops intelligent applications and systems for a variety of screen formats, focused on technology and innovation.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Information Technology, Mobile, Software"		Jan 2016		Active			1-10		Private		" nscreen.com.br/ "		https://www.linkedin.com/company/nscreenbr/		nscreen@nscreen.com.br	+55 31 3317.6000	27/01/2020 09:11:51	https://www.crunchbase.com/organization/nscreen
	444,857	My Personal Stylist	My Personal Stylist is a B2C2B platform the offers first intelligent image and consulting style platform in Brazil.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" Beauty, Consulting, Fashion"		2016		Active			1-10		Private		" myps.com.br/ "	https://www.facebook.com/MYPS.MyPersonalStylist/	https://www.linkedin.com/company/myps-mypersonalstylist/about/				27/01/2020 09:12:39	https://www.crunchbase.com/organization/my-personal-stylist
$100K		Magnus Health	Magnus Health is web-based student medical record (SMR) solution provider for schools.	" Raleigh,  North Carolina,  United States, "	" Electronic Health Record (EHR), Health Care, Internet"		2006		Active		Private Equity	51		Private		" www.magnushealth.com "	http://www.facebook.com/MagnusHealth	http://www.linkedin.com/company/magnus-health	http://twitter.com/MagnusHealth	brian@magnushealthportal.com		27/01/2020 09:13:38	https://www.crunchbase.com/organization/magnus-health-portal
	274,355	HitBel	HitBel offer solutions that help to spread the Gospel, focused on churches, pastors, and Christian artists.	" Belo Horizonte,  Minas Gerais,  Brazil, "	" B2B, Media and Entertainment, Music, Music Streaming, Religion"		Jan 2016		Active			11-50		Private		" hitbel.com.br/ "	https://www.facebook.com/HitBel/	https://www.linkedin.com/company/hitbel/		hitme@hitbel.com.br	55 31 3317-6000	27/01/2020 09:13:58	https://www.crunchbase.com/organization/hitbel
	371,707	Handcom	Handcom offers a merchandise flow management platform for retailers, warehouses and industry, with a 360 vision and focus on mobility.	" Juiz De Fora,  Minas Gerais,  Brazil, "	" Automotive, Information Technology, Management Information Systems, Product Management, Software"		2000		Active			11-50		Private		" www.handcom.com.br/ "	https://www.facebook.com/Handcom/	https://www.linkedin.com/company/handcom/about/	https://twitter.com/handcom	atendimento@handcom.com.br	(32) 3311 1968	27/01/2020 09:14:18	https://www.crunchbase.com/organization/handcom
